NP_name,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Total_visitors
Black_Canyon_of_the_Gunnison,2004,"2,629","2,812","5,450","5,871","16,492","31,476","35,467","29,364","23,925","14,142","5,180","2,773","175,581"
Black_Canyon_of_the_Gunnison,2003,"3,237","2,133","3,695","5,817","22,931","26,230","35,243","27,237","20,690","12,256","4,183","3,595","167,247"
Black_Canyon_of_the_Gunnison,2002,"3,208","2,790","5,042","6,635","9,169","46,508","32,125","30,032","20,399","11,413","3,543","2,823","173,687"
Black_Canyon_of_the_Gunnison,2001,"2,468","2,153","3,944","6,319","17,649","29,964","42,156","30,943","26,981","12,585","4,845","1,011","181,018"
Black_Canyon_of_the_Gunnison,2000,"2,842","2,847","3,932","7,223","18,998","32,617","45,885","31,358","28,612","10,916","3,833","2,443","191,506"
Black_Canyon_of_the_Gunnison,1999,"5,787","2,444","4,875","5,290","16,589","32,819","43,484","35,456","28,557","16,821","5,369","2,651","200,142"
Black_Canyon_of_the_Gunnison,1998,"2,731","2,411","3,791","5,462","19,016","30,114","41,065","37,754","31,015","13,974","3,700","2,418","193,451"
Black_Canyon_of_the_Gunnison,1997,"2,512","2,043","4,990","5,476","18,455","32,105","52,330","45,887","27,433","12,589","3,691","2,352","209,863"
Black_Canyon_of_the_Gunnison,1996,"2,033","2,188","4,082","7,843","21,959","33,278","43,159","41,779","29,041","10,628","2,526","1,609","200,125"
Black_Canyon_of_the_Gunnison,1995,"2,537","1,999","5,042","6,858","19,919","34,624","48,386","42,794","31,517","15,930","4,393","7,114","221,113"
Black_Canyon_of_the_Gunnison,1994,"3,652","2,720","5,219","8,810","23,462","35,386","38,649","40,306","31,795","17,198","3,579","3,418","214,194"
Black_Canyon_of_the_Gunnison,1993,"3,566","3,458","7,189","8,176","26,124","49,405","73,032","70,591","46,749","21,059","5,116","4,857","319,322"
Black_Canyon_of_the_Gunnison,1992,"3,150","2,528","7,860","10,235","32,185","54,582","81,223","68,874","52,619","18,313","2,857","2,783","337,209"
Black_Canyon_of_the_Gunnison,1991,"1,489","4,163","8,100","6,585","30,146","50,663","70,418","65,442","49,838","21,242","4,047","4,203","316,336"
Black_Canyon_of_the_Gunnison,1990,"2,696","5,310","5,614","6,866","14,996","50,877","65,295","57,566","41,967","17,985","3,938","2,213","275,323"
Black_Canyon_of_the_Gunnison,1989,"2,090","3,045","8,651","7,185","23,921","47,280","68,558","67,297","35,430","16,264","5,550","3,315","288,586"
Black_Canyon_of_the_Gunnison,1988,"2,018","2,980","8,764","7,095","22,879","45,769","61,080","61,159","33,656","16,087","5,182","2,404","269,073"
Black_Canyon_of_the_Gunnison,1987,"2,959","2,573","8,752","7,035","22,763","48,986","65,920","70,313","33,799","15,420","4,403","2,516","285,439"
Black_Canyon_of_the_Gunnison,1986,"2,951","2,798","7,969","6,851","25,733","44,490","69,915","71,906","32,741","15,413","3,801","4,549","289,117"
Black_Canyon_of_the_Gunnison,1985,"2,948","2,569","3,843","7,136","22,253","42,334","64,474","64,108","32,252","16,609","3,788","3,698","266,012"
Black_Canyon_of_the_Gunnison,1984,"3,215","5,625","6,553","8,250","18,750","37,306","60,173","58,658","32,742","13,155","5,160","3,461","253,048"
Black_Canyon_of_the_Gunnison,1983,"3,675","8,250","11,550","7,781","21,893","40,249","71,247","67,744","35,603","14,854","3,972","4,800","291,618"
Black_Canyon_of_the_Gunnison,1982,"2,925","3,795","6,589","6,986","19,114","29,704","46,320","55,898","35,670","11,952","4,249","4,226","227,428"
Black_Canyon_of_the_Gunnison,1981,"4,744","2,967","3,413","10,391","26,787","37,812","56,509","55,879","42,500","16,073","5,141","4,388","266,604"
Black_Canyon_of_the_Gunnison,1980,"2,190","2,809","3,866","7,241","26,190","61,780","79,170","82,583","40,455","20,126","6,596","3,113","336,119"
Black_Canyon_of_the_Gunnison,1979,"1,920","2,846","4,980","6,476","23,145","41,962","44,158","51,759","35,063","14,520","4,723","2,734","234,286"
Bryce_Canyon,2019,"36,860","29,813","75,853","207,061","327,975","398,290","401,970","383,458","392,428","232,094","65,748","43,354","2,594,904"
Bryce_Canyon,2018,"32,433","37,132","95,204","185,282","340,351","409,467","430,020","393,821","411,456","227,297","73,053","43,962","2,679,478"
Bryce_Canyon,2017,"27,774","32,979","82,110","153,242","330,743","376,786","416,608","403,964","380,586","243,118","74,761","49,013","2,571,684"
Bryce_Canyon,2016,"24,285","34,330","92,080","137,698","292,369","380,354","384,390","365,738","366,702","180,925","67,714","38,525","2,365,110"
Bryce_Canyon,2015,"21,949","30,090","63,170","123,978","197,742","305,465","265,809","248,654","252,839","152,995","48,745","34,368","1,745,804"
Bryce_Canyon,2014,"18,006","21,066","53,422","101,133","157,099","211,989","219,744","230,442","217,004","131,490","44,669","29,677","1,435,741"
Bryce_Canyon,2013,"15,788","17,572","51,205","87,023","166,592","210,292","226,736","206,853","203,491","66,747","36,259","23,317","1,311,875"
Bryce_Canyon,2012,"16,265","18,680","42,546","89,738","163,348","198,749","220,851","211,071","242,075","123,308","36,251","22,470","1,385,352"
Bryce_Canyon,2011,"13,446","14,536","35,654","78,147","142,067","202,943","219,564","223,659","194,029","117,262","33,402","21,291","1,296,000"
Bryce_Canyon,2010,"12,402","14,957","38,460","72,125","154,228","190,632","235,722","211,111","213,022","96,075","30,633","16,125","1,285,492"
Bryce_Canyon,2009,"13,118","33,512","46,912","82,012","129,863","174,582","199,518","194,750","186,023","105,790","33,695","16,602","1,216,377"
Bryce_Canyon,2008,"11,024","14,488","42,956","75,143","107,709","172,120","183,100","173,837","156,547","64,776","26,575","15,046","1,043,321"
Bryce_Canyon,2007,"11,493","13,873","37,298","76,671","118,269","152,132","154,166","160,379","149,393","90,861","32,988","15,040","1,012,563"
Bryce_Canyon,2006,"13,772","15,329","31,152","74,520","104,013","125,785","138,960","135,491","119,800","82,216","32,257","17,381","890,676"
Bryce_Canyon,2005,"11,098","17,219","38,748","56,390","114,249","154,760","174,099","165,818","152,109","83,564","31,923","17,704","1,017,681"
Bryce_Canyon,2004,"12,911","12,708","37,785","75,449","110,922","141,240","156,430","157,487","160,851","81,867","23,834","15,769","987,253"
Bryce_Canyon,2003,"14,818","13,220","31,843","58,817","89,990","133,567","129,448","148,407","142,962","95,542","29,710","15,436","903,760"
Bryce_Canyon,2002,"19,146","22,014","41,829","66,326","97,798","129,210","135,104","124,549","130,362","77,732","25,971","16,395","886,436"
Bryce_Canyon,2001,"21,183","21,775","39,669","70,719","108,729","163,102","182,108","179,810","148,641","80,160","33,360","19,363","1,068,619"
Bryce_Canyon,2000,"13,491","16,242","33,521","82,038","108,148","152,280","194,101","192,429","165,866","83,947","33,591","23,621","1,099,275"
Bryce_Canyon,1999,"16,331","15,229","42,255","61,735","91,461","142,111","170,847","198,985","194,063","99,442","34,170","14,892","1,081,521"
Bryce_Canyon,1998,"13,656","12,608","34,282","61,662","116,179","163,381","192,913","188,294","202,986","114,653","48,525","17,192","1,166,331"
Bryce_Canyon,1997,"12,957","15,870","70,022","70,353","121,166","150,390","169,270","219,725","189,280","111,249","29,469","15,073","1,174,824"
Bryce_Canyon,1996,"24,302","25,544","68,649","86,414","120,132","173,431","161,919","231,120","184,492","116,245","27,213","50,139","1,269,600"
Bryce_Canyon,1995,"12,398","17,443","30,835","63,451","96,288","147,279","176,577","180,897","161,169","80,503","15,602","12,106","994,548"
Bryce_Canyon,1994,"15,278","9,535","28,973","49,044","87,482","152,793","261,192","177,876","145,569","65,940","18,881","15,571","1,028,134"
Bryce_Canyon,1993,"9,089","10,680","24,148","67,033","121,063","164,470","216,739","208,988","146,799","97,985","25,778","15,179","1,107,951"
Bryce_Canyon,1992,"10,614","11,679","22,727","64,288","108,951","156,278","184,940","187,498","131,676","102,552","24,050","12,921","1,018,174"
Bryce_Canyon,1991,"7,115","10,894","21,189","45,855","103,464","140,259","169,643","188,759","116,125","94,860","18,857","12,047","929,067"
Bryce_Canyon,1990,"7,070","7,580","19,071","54,744","93,384","129,038","157,620","176,378","107,697","81,048","19,059","9,970","862,659"
Bryce_Canyon,1989,"6,648","7,783","18,543","52,635","90,813","122,639","150,229","155,522","97,854","75,039","18,939","11,401","808,045"
Bryce_Canyon,1988,"4,817","7,277","17,112","42,493","86,275","124,453","160,175","149,395","99,595","73,800","17,300","8,656","791,348"
Bryce_Canyon,1987,"5,204","5,295","11,955","35,129","87,877","116,797","141,384","143,636","91,174","59,671","13,308","6,912","718,342"
Bryce_Canyon,1986,"4,009","4,523","13,303","25,824","64,445","95,120","121,833","119,427","68,839","42,120","10,795","7,780","578,018"
Bryce_Canyon,1985,"3,327","3,649","8,798","25,353","59,282","82,297","97,845","98,552","74,530","35,749","7,227","4,173","500,782"
Bryce_Canyon,1984,"3,465","5,209","9,455","23,319","60,919","82,263","91,539","96,068","74,660","37,167","7,278","3,762","495,104"
Bryce_Canyon,1983,"3,487","4,246","8,952","16,807","50,476","76,341","98,045","91,136","71,289","38,573","8,702","4,579","472,633"
Bryce_Canyon,1982,"3,176","4,210","9,286","23,380","60,942","76,843","97,296","91,436","58,755","34,485","8,269","3,439","471,517"
Bryce_Canyon,1981,"6,760","4,455","11,683","27,928","62,701","75,978","93,179","73,019","66,800","38,729","8,405","4,455","474,092"
Bryce_Canyon,1980,"3,598","4,278","8,788","21,942","58,572","111,333","129,063","105,209","72,256","38,174","10,662","7,666","571,541"
Bryce_Canyon,1979,"3,458","4,535","9,227","24,124","61,698","98,904","117,209","117,642","74,278","34,069","7,138","5,813","558,095"
Canyonlands,2019,"7,146","9,705","60,792","89,861","114,464","92,295","64,672","69,297","97,817","82,642","31,582","13,723","733,996"
Canyonlands,2018,"9,575","14,323","66,521","88,731","106,796","85,834","68,150","74,737","96,447","81,353","35,062","11,920","739,449"
Canyonlands,2017,"7,434","18,698","65,115","82,159","107,756","87,253","75,465","78,510","91,372","81,386","33,138","13,985","742,271"
Canyonlands,2016,"5,050","14,360","47,993","97,038","128,507","111,544","77,543","72,813","94,864","82,181","29,856","14,469","776,218"
Canyonlands,2015,"6,376","10,550","47,529","73,625","91,284","75,578","69,008","76,100","82,163","69,966","22,100","10,328","634,607"
Canyonlands,2014,"5,182","15,632","44,311","64,543","66,015","68,550","56,662","57,457","68,430","65,256","22,130","8,263","542,431"
Canyonlands,2013,"3,617","6,495","35,930","54,979","75,369","53,996","69,681","41,655","64,496","34,508","16,368","5,148","462,242"
Canyonlands,2012,"5,822","6,852","33,917","53,944","66,010","49,661","49,577","53,677","63,748","47,675","15,482","6,587","452,952"
Canyonlands,2011,"3,778","6,449","27,781","52,941","77,155","51,268","49,955","63,815","63,613","57,486","13,544","5,988","473,773"
Canyonlands,2010,"3,146","4,617","23,171","52,536","64,530","59,457","46,510","54,274","60,977","50,808","11,819","4,063","435,908"
Canyonlands,2009,"3,792","5,886","31,146","44,339","66,797","63,943","44,514","50,513","59,475","47,701","14,397","3,738","436,241"
Canyonlands,2008,"3,148","5,925","31,036","51,242","64,088","51,055","42,179","60,216","62,861","45,861","14,501","4,603","436,715"
Canyonlands,2007,"3,378","5,987","26,304","49,333","59,677","44,744","38,247","46,957","70,170","48,970","19,113","4,680","417,560"
Canyonlands,2006,"4,601","5,872","26,198","41,683","56,029","43,372","54,498","41,711","60,371","39,063","14,303","4,836","392,537"
Canyonlands,2005,"3,957","5,670","30,907","39,709","56,291","46,908","51,275","40,225","55,225","45,512","13,569","4,133","393,381"
Canyonlands,2004,"4,172","4,814","29,183","45,674","68,230","40,279","31,328","37,090","49,662","45,526","11,125","4,623","371,706"
Canyonlands,2003,"4,923","4,914","39,160","43,718","56,781","40,942","36,121","39,533","52,597","45,456","17,401","5,440","386,986"
Canyonlands,2002,"4,093","6,319","29,731","42,027","58,935","44,019","34,974","38,388","49,280","41,444","12,747","5,121","367,078"
Canyonlands,2001,"4,110","4,900","31,114","42,864","55,109","41,146","40,845","42,685","46,720","37,326","17,402","4,371","368,592"
Canyonlands,2000,"4,658","6,311","28,097","49,708","58,312","46,404","52,368","43,078","53,165","43,089","11,000","5,368","401,558"
Canyonlands,1999,"5,205","6,411","32,755","45,645","66,447","52,227","55,171","57,020","59,149","45,558","15,332","5,240","446,160"
Canyonlands,1998,"5,717","5,479","26,577","56,398","63,727","53,140","48,914","53,214","60,990","44,762","12,691","4,915","436,524"
Canyonlands,1997,"3,983","7,311","28,875","47,302","62,222","51,274","52,474","59,108","58,424","45,259","12,146","4,319","432,697"
Canyonlands,1996,"3,964","8,250","27,932","58,874","62,646","47,604","59,122","55,390","61,737","41,912","14,045","6,051","447,527"
Canyonlands,1995,"4,176","7,327","31,555","49,320","69,210","57,919","51,677","57,702","59,197","46,089","11,805","2,792","448,769"
Canyonlands,1994,"5,902","6,651","36,576","53,551","63,478","46,117","43,987","50,480","58,446","48,330","11,804","4,599","429,921"
Canyonlands,1993,"4,582","4,890","29,711","51,172","77,141","51,787","42,379","52,522","57,673","44,142","13,315","5,530","434,844"
Canyonlands,1992,"3,824","4,447","25,618","46,766","52,900","53,412","37,732","52,200","50,263","48,048","15,191","5,297","395,698"
Canyonlands,1991,"3,811","3,926","20,734","40,440","52,868","43,875","33,229","34,052","45,082","45,485","10,446","5,367","339,315"
Canyonlands,1990,"3,257","3,092","16,189","41,220","46,770","30,658","25,675","27,624","36,373","29,208","13,134","3,631","276,831"
Canyonlands,1989,"1,210","1,443","23,046","32,357","41,633","25,516","25,712","26,889","33,702","30,992","10,670","4,241","257,411"
Canyonlands,1988,686,"1,785","11,429","25,386","38,049","23,001","20,863","27,457","31,414","23,165","6,006","2,859","212,100"
Canyonlands,1987,"1,671","1,744","8,496","22,463","31,506","18,661","20,556","22,827","21,827","16,530","4,930","1,173","172,384"
Canyonlands,1986,"1,695","1,481","15,928","20,889","29,791","23,599","18,190","18,357","19,818","12,314","7,944","2,981","172,987"
Canyonlands,1985,"1,162","1,454","7,028","18,629","23,130","12,346","9,035","10,857","14,728","11,673","4,774","1,856","116,672"
Canyonlands,1984,858,"1,189","5,616","10,559","19,107","15,132","12,056","13,669","12,830","8,196","2,164","1,157","102,533"
Canyonlands,1983,"1,372","1,385","4,772","10,642","19,673","16,829","13,362","10,906","10,404","7,283","2,547",847,"100,022"
Canyonlands,1982,848,"1,252","4,859","13,769","20,699","13,424","9,879","10,046","11,199","7,313","2,811",980,"97,079"
Canyonlands,1981,"2,189","2,146","4,714","13,514","15,415","9,274","10,433","9,993","10,160","6,577","3,766","1,734","89,915"
Canyonlands,1980,399,659,"3,023","5,897","8,421","7,721","6,859","8,222","7,661","4,807","2,005",831,"56,505"
Canyonlands,1979,"1,225",726,"7,087","10,097","15,216","10,075","6,796","7,919","8,141","5,144","1,495",624,"74,545"
Capitol_Reef,2019,"11,893","12,368","73,416","147,156","196,840","151,410","129,372","127,341","170,057","146,664","42,859","17,143","1,226,519"
Capitol_Reef,2018,"15,526","21,053","84,364","137,321","193,280","149,564","140,103","121,651","166,826","138,490","42,478","16,971","1,227,627"
Capitol_Reef,2017,"10,546","15,835","58,636","146,830","175,686","135,677","137,856","113,514","168,104","119,114","48,101","20,266","1,150,165"
Capitol_Reef,2016,"10,714","15,529","63,776","90,702","174,851","132,427","125,552","105,670","150,775","137,855","38,628","18,425","1,064,904"
Capitol_Reef,2015,"9,083","15,187","49,126","84,453","131,165","118,355","129,060","121,043","135,543","103,721","33,425","10,868","941,029"
Capitol_Reef,2014,"10,548","10,315","40,384","70,564","120,903","96,034","90,103","94,104","120,901","95,466","24,849","12,343","786,514"
Capitol_Reef,2013,"5,915","7,608","39,512","53,120","114,082","90,063","87,889","77,279","102,187","57,139","20,600","8,276","663,670"
