NP_name,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Total_visitors
Indiana_Dunes,2006,"79,738","91,209","142,869","172,698","237,535","222,296","323,569","212,657","166,756","115,264","95,094","78,447","1,938,132"
Indiana_Dunes,2005,"47,189","48,589","95,605","123,495","164,309","303,310","358,000","271,500","176,484","172,414","294,311","72,130","2,127,336"
Indiana_Dunes,2004,"48,885","109,572","120,575","118,005","142,175","235,216","296,161","254,818","241,134","124,739","64,693","54,357","1,810,330"
Indiana_Dunes,2003,"62,853","53,175","113,304","111,582","153,938","263,749","310,564","307,753","163,019","145,072","205,133","63,307","1,953,449"
Indiana_Dunes,2002,"72,888","55,749","80,172","118,132","152,395","320,537","312,012","314,204","187,148","248,675","78,610","49,419","1,989,941"
Indiana_Dunes,2001,"51,640","49,950","85,289","108,564","148,536","308,612","342,952","244,250","174,408","86,090","79,302","55,811","1,735,404"
Indiana_Dunes,2000,"60,394","63,790","97,138","102,971","196,786","268,247","350,308","258,377","161,375","144,658","71,602","44,582","1,820,228"
Indiana_Dunes,1999,"49,232","62,552","99,955","99,194","235,178","241,590","313,677","241,890","165,847","110,558","80,484","47,890","1,748,047"
Indiana_Dunes,1998,"59,636","94,263","90,113","154,915","219,159","276,936","320,574","464,760","168,100","126,475","76,710","57,148","2,108,789"
Indiana_Dunes,1997,"50,067","46,304","82,368","84,975","136,976","237,642","279,009","193,447","140,383","124,887","59,638","48,086","1,483,782"
Indiana_Dunes,1996,"37,746","60,815","84,303","90,460","127,243","225,302","262,521","265,620","148,690","130,235","52,627","40,604","1,526,166"
Indiana_Dunes,1995,"52,257","58,716","95,241","104,054","173,537","273,035","318,305","255,754","164,791","113,689","54,742","32,367","1,696,488"
Indiana_Dunes,1994,"46,775","55,652","88,733","131,190","201,006","258,412","281,718","217,409","161,325","140,964","68,447","48,327","1,699,958"
Indiana_Dunes,1993,"67,025","63,002","86,770","121,069","185,149","247,340","321,648","271,654","151,176","132,140","62,128","53,993","1,763,094"
Indiana_Dunes,1992,"67,950","78,125","108,608","124,426","210,338","263,343","255,935","296,624","187,322","145,341","173,131","61,955","1,973,098"
Indiana_Dunes,1991,"68,347","82,004","121,251","152,926","228,868","300,347","346,631","269,758","196,667","136,249","92,568","63,185","2,058,801"
Indiana_Dunes,1990,"74,242","71,651","116,094","185,597","175,490","276,779","297,324","260,020","191,685","124,728","83,821","62,470","1,919,901"
Indiana_Dunes,1989,"71,350","67,596","97,779","128,005","166,234","248,515","298,759","259,932","172,841","160,002","69,385","51,504","1,791,902"
Indiana_Dunes,1988,"61,882","67,916","89,714","139,687","240,207","276,841","335,816","271,779","158,446","116,048","68,861","58,179","1,885,376"
Indiana_Dunes,1987,"38,587","54,960","78,211","109,427","151,775","252,000","248,556","236,969","173,321","102,333","78,547","51,552","1,576,238"
Indiana_Dunes,1986,"90,441","54,560","101,177","155,610","170,099","223,525","276,617","260,488","152,068","102,848","73,333","15,817","1,676,583"
Indiana_Dunes,1985,"39,403","47,997","82,956","205,326","252,268","272,462","275,402","204,361","187,358","133,354","50,176","49,263","1,800,326"
Indiana_Dunes,1984,"10,651","9,106","15,036","59,193","157,202","266,251","281,379","369,824","140,956","108,827","80,516","61,487","1,560,428"
Indiana_Dunes,1983,"6,010","7,795","29,073","88,574","138,065","297,513","346,380","288,396","151,424","114,853","37,304","5,243","1,510,630"
Indiana_Dunes,1982,"5,551","8,232","20,240","18,973","122,343","159,700","282,807","216,637","110,263","103,961","12,190","5,676","1,066,573"
Indiana_Dunes,1981,"7,800","5,976","24,335","16,356","113,083","184,853","225,617","176,637","146,042","102,932","12,129","7,676","1,023,436"
Indiana_Dunes,1980,"3,969","3,720","9,117","15,704","144,951","264,476","396,056","238,587","63,251","66,822","11,797","4,424","1,222,874"
Indiana_Dunes,1979,822,"1,643","3,049","9,633","26,609","263,508","365,579","315,219","218,532","390,467","8,141","2,964","1,606,166"
